0.0,0.0,0.0
0.10633218,0.0,0.0
0.15037641,0.0,0.0
0.18417273,0.0,0.0
0.21266437,0.0,0.0
0.23776598,0.0,0.0
0.26045957,0.0,0.0
0.2813285,0.0,0.0
0.30075282,0.0,0.0
0.31899655,0.0,0.0
0.33625188,0.0,0.0
0.35266393,0.0,0.0
0.36834547,0.0,0.0
0.38338614,0.0,0.0
0.3978586,0.0,0.0
0.41182277,0.0,0.0
0.42532873,0.0,0.0
0.4384188,0.0,0.0
0.45112923,0.0,0.0
0.46349123,0.0,0.0
0.47553197,0.0,0.0
0.48727527,0.0,0.0
0.49874213,0.0,0.0
0.50995123,0.0,0.0
0.52091914,0.0,0.0
0.5316609,0.0,0.0
0.54218984,0.0,0.0
0.5525182,0.0,0.0
0.562657,0.0,0.0
0.57261634,0.0,0.0
0.5824053,0.0,0.0
0.59203255,0.0,0.0
0.60150564,0.0,0.0
0.61083186,0.0,0.0
0.6200178,0.0,0.0
0.6290697,0.0,0.0
0.6379931,0.0,0.0
0.6467934,0.0,0.0
0.65547556,0.0,0.0
0.66404426,0.0,0.0
0.67250377,0.0,0.0
0.68085814,0.0,0.0
0.6891113,0.0,0.0
0.69726676,0.0,0.0
0.70532787,0.0,0.0
0.71329796,0.0,0.0
0.72117996,0.0,0.0
0.7289767,0.0,0.0
0.73669094,0.0,0.0
0.7443253,0.0,0.0
0.7518821,0.0,0.0
0.75936365,0.0,0.0
0.7667723,0.0,0.0
0.77410996,0.0,0.0
0.78137875,0.0,0.0
0.78858054,0.0,0.0
0.7957172,0.0,0.0
0.80279034,0.0,0.0
0.80980176,0.0,0.0
0.816753,0.0,0.0
0.82364553,0.0,0.0
0.8304809,0.0,0.0
0.8372604,0.0,0.0
0.8439855,0.0,0.0
0.85065746,0.0,0.0
0.85727745,0.0,0.0
0.8638467,0.0,0.0
0.8703664,0.0,0.0
0.8768376,0.0,0.0
0.88326144,0.0,0.0
0.88963884,0.0,0.0
0.8959709,0.0,0.0
0.90225846,0.0,0.0
0.9085026,0.0,0.0
0.914704,0.0,0.0
0.9208637,0.0,0.0
0.92698246,0.0,0.0
0.9330611,0.0,0.0
0.9391004,0.0,0.0
0.9451011,0.0,0.0
0.95106393,0.0,0.0
0.95698965,0.0,0.0
0.9628788,0.0,0.0
0.9687323,0.0,0.0
0.97455055,0.0,0.0
0.9803343,0.0,0.0
0.9860841,0.0,0.0
0.99180055,0.0,0.0
0.99748427,0.0,0.0
1.0031358,0.0,0.0
1.0087557,0.0,0.0
1.0143443,0.0,0.0
1.0199025,0.0,0.0
1.0254304,0.0,0.0
1.0309287,0.0,0.0
1.0363979,0.0,0.0
1.0418383,0.0,0.0
1.0472505,0.0,0.0
1.0526348,0.0,0.0
1.0579919,0.0,0.0
1.0633218,0.0,0.0
1.0686252,0.0,0.0
1.0739024,0.0,0.0
1.0791538,0.0,0.0
1.0843797,0.0,0.0
1.0895807,0.0,0.0
1.0947568,0.0,0.0
1.0999086,0.0,0.0
1.1050364,0.0,0.0
1.1101406,0.0,0.0
1.1152213,0.0,0.0
1.1202791,0.0,0.0
1.125314,0.0,0.0
1.1303266,0.0,0.0
1.135317,0.0,0.0
1.1402856,0.0,0.0
1.1452327,0.0,0.0
1.1501584,0.0,0.0
1.1550632,0.0,0.0
1.1599472,0.0,0.0
1.1648107,0.0,0.0
1.169654,0.0,0.0
1.1744773,0.0,0.0
1.1792809,0.0,0.0
1.1840651,0.0,0.0
1.1888299,0.0,0.0
1.1935757,0.0,0.0
1.1983029,0.0,0.0
1.2030113,0.0,0.0
1.2077014,0.0,0.0
1.2123734,0.0,0.0
1.2170274,0.0,0.0
1.2216637,0.0,0.0
1.2262825,0.0,0.0
1.230884,0.0,0.0
1.2354683,0.0,0.0
1.2400357,0.0,0.0
1.2445862,0.0,0.0
1.2491202,0.0,0.0
1.2536379,0.0,0.0
1.2581394,0.0,0.0
1.2626247,0.0,0.0
1.2670941,0.0,0.0
1.2715479,0.0,0.0
1.2759862,0.0,0.0
1.280409,0.0,0.0
1.2848166,0.0,0.0
1.2892091,0.0,0.0
1.2935869,0.0,0.0
1.2979497,0.0,0.0
1.302298,0.0,0.0
1.3066317,0.0,0.0
1.3109511,0.0,0.0
1.3152565,0.0,0.0
1.3195477,0.0,0.0
1.323825,0.0,0.0
1.3280885,0.0,0.0
1.3323385,0.0,0.0
1.3365748,0.0,0.0
1.3407978,0.0,0.0
1.3450075,0.0,0.0
1.3492041,0.0,0.0
1.3533877,0.0,0.0
1.3575584,0.0,0.0
1.3617163,0.0,0.0
1.3658615,0.0,0.0
1.3699943,0.0,0.0
1.3741146,0.0,0.0
1.3782226,0.0,0.0
1.3823184,0.0,0.0
1.386402,0.0,0.0
1.3904737,0.0,0.0
1.3945335,0.0,0.0
1.3985815,0.0,0.0
1.4026178,0.0,0.0
1.4066426,0.0,0.0
1.4106557,0.0,0.0
1.4146577,0.0,0.0
1.4186482,0.0,0.0
1.4226276,0.0,0.0
1.4265959,0.0,0.0
1.4305532,0.0,0.0
1.4344995,0.0,0.0
1.4384351,0.0,0.0
1.4423599,0.0,0.0
1.446274,0.0,0.0
1.4501776,0.0,0.0
1.4540707,0.0,0.0
1.4579535,0.0,0.0
1.4618258,0.0,0.0
1.465688,0.0,0.0
1.46954,0.0,0.0
1.4733819,0.0,0.0
1.4772139,0.0,0.0
